,Competition,Strength training,Recovery,Supplements,Cardiovascular training,Physiotherapy,Cancelled enrollment_False,Cancelled enrollment_True,Past injuries_False,Past injuries_True
51,0.6666666666666666,0.03411896745230079,0.05839906024500756,0.1971971971971972,0.0020100502512562816,0.1457286432160804,1.0,0.0,0.0,1.0
52,0.3333333333333333,0.08125701459034793,0.024668568551770433,0.15415415415415415,0.17889447236180905,0.0037688442211055275,1.0,0.0,0.0,1.0
53,1.0,0.010549943883277216,0.01745259271689881,0.04104104104104104,0.016331658291457288,0.0,1.0,0.0,1.0,0.0
54,1.0,0.21481481481481482,0.05655311293841249,0.04004004004004004,0.025879396984924627,0.0,1.0,0.0,1.0,0.0
55,0.6666666666666666,0.16475869809203142,0.05990938076858534,0.7697697697697697,0.010301507537688444,0.22738693467336685,1.0,0.0,0.0,1.0
56,0.3333333333333333,0.04264870931537598,0.002852827655646921,0.0890890890890891,0.018090452261306535,0.002512562814070352,1.0,0.0,0.0,1.0
57,0.3333333333333333,0.13423120089786755,0.040275213962074174,0.2502502502502503,0.2206030150753769,0.022613065326633167,1.0,0.0,0.0,1.0
58,0.6666666666666666,0.07901234567901234,0.05118308441013593,0.1041041041041041,0.004020100502512563,0.052763819095477386,1.0,0.0,0.0,1.0
59,0.0,0.38069584736251405,0.6135257593555966,0.3383383383383383,0.0,0.0,1.0,0.0,1.0,0.0
60,1.0,0.03367003367003367,0.014096324886725962,0.013013013013013013,0.004020100502512563,0.0,1.0,0.0,0.0,1.0
61,1.0,0.023120089786756455,0.05705655311293842,0.03903903903903904,0.02236180904522613,0.0,1.0,0.0,0.0,1.0
62,0.3333333333333333,0.22760942760942762,0.03138110421211613,0.23223223223223222,0.14396984924623116,0.059045226130653265,1.0,0.0,0.0,1.0
63,0.3333333333333333,0.01840628507295174,0.004530961570733345,0.03903903903903904,0.0002512562814070352,0.0,0.0,1.0,0.0,1.0
64,0.6666666666666666,0.036139169472502806,0.005202215136767914,0.03003003003003003,0.0,0.0,0.0,1.0,1.0,0.0
65,0.6666666666666666,0.012570145903479237,0.044806175532807524,0.01901901901901902,0.07336683417085428,0.0,0.0,1.0,1.0,0.0
66,0.3333333333333333,0.08843995510662177,0.0209766739385803,0.16416416416416416,0.12160804020100503,0.020100502512562814,1.0,0.0,1.0,0.0
67,0.3333333333333333,0.059932659932659935,0.005202215136767914,0.17317317317317318,0.08140703517587941,0.010050251256281407,1.0,0.0,0.0,1.0
68,0.6666666666666666,0.0920314253647587,0.0035240812216814905,0.3563563563563564,0.14497487437185932,0.0,1.0,0.0,1.0,0.0
69,0.6666666666666666,0.038608305274971944,0.047155563013928516,0.17217217217217218,0.0015075376884422112,0.23618090452261306,1.0,0.0,0.0,1.0
70,1.0,0.0006734006734006734,0.010236616882027186,0.006006006006006006,0.0032663316582914577,0.0,1.0,0.0,1.0,0.0
71,1.0,0.009652076318742986,0.09682832690048666,0.08208208208208208,0.015326633165829147,0.0,1.0,0.0,1.0,0.0
72,1.0,0.017732884399551067,0.011914750797113611,0.06306306306306306,0.017336683417085427,0.0,1.0,0.0,1.0,0.0
73,1.0,0.027384960718294053,0.019298540023493876,0.028028028028028028,0.0,0.0,1.0,0.0,0.0,1.0
74,1.0,0.005836139169472503,0.042456788051686525,0.04104104104104104,0.0010050251256281408,0.0,0.0,1.0,0.0,1.0
75,0.0,0.1708193041526375,0.024668568551770433,0.023023023023023025,0.0577889447236181,0.05402010050251256,1.0,0.0,0.0,1.0
76,0.3333333333333333,0.18585858585858586,0.021983554287632153,0.1921921921921922,0.2690954773869347,0.01884422110552764,1.0,0.0,0.0,1.0
77,1.0,0.001122334455667789,0.0015103205235777817,0.002002002002002002,0.0,0.0,1.0,0.0,0.0,1.0
78,0.6666666666666666,0.03569023569023569,0.004698774962241987,0.12012012012012012,0.0032663316582914577,0.017587939698492462,0.0,1.0,1.0,0.0
79,0.3333333333333333,0.1809203142536476,0.015103205235777815,0.24224224224224225,0.20150753768844223,0.0,1.0,0.0,0.0,1.0
80,0.3333333333333333,0.26666666666666666,0.05202215136767915,0.3313313313313313,0.2361809045226131,0.035175879396984924,1.0,0.0,0.0,1.0
81,1.0,0.007856341189674524,0.26749454606477596,0.06606606606606606,0.01834170854271357,0.0,1.0,0.0,1.0,0.0
82,0.0,0.020202020202020204,0.0003356267830172848,0.015015015015015015,0.028643216080402014,0.0,1.0,0.0,0.0,1.0
83,1.0,0.013468013468013467,0.0026850142641382784,0.018018018018018018,0.004522613065326634,0.0,0.0,1.0,0.0,1.0
84,1.0,0.0017957351290684624,0.005705655311293842,0.013013013013013013,0.0002512562814070352,0.0,0.0,1.0,1.0,0.0
85,0.0,0.2713804713804714,0.040778654136600104,0.12712712712712712,0.0,0.0,1.0,0.0,1.0,0.0
86,0.6666666666666666,0.004264870931537598,0.011243497231079041,0.007007007007007007,0.0002512562814070352,0.0,0.0,1.0,0.0,1.0
87,1.0,0.256341189674523,0.002517200872629636,0.035035035035035036,0.01834170854271357,0.0,1.0,0.0,0.0,1.0
88,0.0,0.03164983164983165,0.0003356267830172848,0.002002002002002002,0.02663316582914573,0.0,0.0,1.0,1.0,0.0
89,1.0,0.012794612794612794,0.07249538513173352,0.07307307307307308,0.017587939698492466,0.0,1.0,0.0,1.0,0.0
90,0.3333333333333333,0.11672278338945005,0.005370028528276557,0.14614614614614616,0.17211055276381912,0.001256281407035176,1.0,0.0,0.0,1.0
91,1.0,0.17755331088664422,0.0001678133915086424,0.02102102102102102,0.026884422110552766,0.0,1.0,0.0,0.0,1.0
92,1.0,0.009652076318742986,0.044134921966772954,0.026026026026026026,0.018592964824120605,0.0,1.0,0.0,1.0,0.0
93,0.3333333333333333,0.2760942760942761,0.0320523577781507,0.3663663663663664,0.20929648241206034,0.008793969849246231,1.0,0.0,0.0,1.0
94,0.6666666666666666,0.019753086419753086,0.4168484645074677,0.15415415415415415,0.1298994974874372,0.0,1.0,0.0,0.0,1.0
95,0.6666666666666666,0.0056116722783389455,0.0,0.008008008008008008,0.0002512562814070352,0.0,1.0,0.0,1.0,0.0
96,0.6666666666666666,0.017957351290684626,0.010572243665044471,0.04104104104104104,0.0010050251256281408,0.0,1.0,0.0,1.0,0.0
97,0.0,0.21077441077441078,0.18107064943782514,0.07207207207207207,0.06457286432160805,0.0,1.0,0.0,0.0,1.0
98,0.3333333333333333,0.1122334455667789,0.03725457291491861,0.19519519519519518,0.05954773869346734,0.02386934673366834,1.0,0.0,0.0,1.0
99,0.6666666666666666,0.0051627384960718295,0.0065447222688370535,0.058058058058058054,0.09020100502512564,0.0,1.0,0.0,1.0,0.0
100,0.3333333333333333,0.46195286195286195,0.1646249370699782,0.4724724724724725,0.33366834170854276,0.06281407035175879,1.0,0.0,0.0,1.0
101,0.6666666666666666,0.07856341189674523,0.161436482631314,0.5205205205205206,0.0035175879396984926,0.1306532663316583,1.0,0.0,0.0,1.0
102,0.6666666666666666,0.10347923681257015,0.004866588353750629,0.11211211211211211,0.45075376884422114,0.0,1.0,0.0,1.0,0.0
103,0.6666666666666666,0.12278338945005612,0.18627286457459308,0.5205205205205206,0.008040201005025126,0.15577889447236182,1.0,0.0,0.0,1.0
104,0.6666666666666666,0.015488215488215488,0.018627286457459306,0.02102102102102102,0.05552763819095478,0.0,0.0,1.0,1.0,0.0
105,0.6666666666666666,0.016835016835016835,0.00906192314146669,0.21421421421421422,0.3216080402010051,0.0,1.0,0.0,1.0,0.0
106,0.6666666666666666,0.07789001122334456,0.03238798456116798,0.2072072072072072,0.342713567839196,0.0,1.0,0.0,1.0,0.0
107,0.3333333333333333,0.02760942760942761,0.005537841919785199,0.026026026026026026,0.0025125628140703522,0.001256281407035176,1.0,0.0,1.0,0.0
108,0.3333333333333333,0.07093153759820427,0.009229736532975333,0.058058058058058054,0.04522613065326633,0.002512562814070352,0.0,1.0,0.0,1.0
110,1.0,0.05028058361391695,0.038932706830005034,0.3113113113113113,0.022110552763819097,0.0,1.0,0.0,1.0,0.0
111,0.0,0.03209876543209877,0.005370028528276557,0.014014014014014014,0.02311557788944724,0.0,1.0,0.0,0.0,1.0
112,0.6666666666666666,0.022446689113355782,0.005370028528276557,0.05105105105105105,0.0002512562814070352,0.0037688442211055275,1.0,0.0,1.0,0.0
113,1.0,0.0049382716049382715,0.053029031716731,0.031031031031031032,0.01884422110552764,0.0,1.0,0.0,1.0,0.0
114,0.6666666666666666,0.035016835016835016,0.03305923812720255,0.12212212212212212,0.3839195979899498,0.0,1.0,0.0,1.0,0.0
115,0.3333333333333333,0.3631874298540965,0.0795435475750965,0.6586586586586587,0.520603015075377,0.2613065326633166,1.0,0.0,0.0,1.0
116,0.3333333333333333,0.26397306397306397,0.11327403926833363,0.44844844844844844,0.0721105527638191,0.1407035175879397,0.0,1.0,0.0,1.0
117,1.0,0.003815937149270483,0.07450914582983723,0.055055055055055056,0.02989949748743719,0.0,1.0,0.0,1.0,0.0
118,1.0,0.0006734006734006734,0.001678133915086424,0.007007007007007007,0.0,0.0,0.0,1.0,0.0,1.0
119,0.3333333333333333,0.27205387205387205,0.33663366336633666,0.5495495495495496,0.5618090452261307,0.0829145728643216,1.0,0.0,0.0,1.0
120,0.3333333333333333,0.29764309764309765,0.040946467528108745,0.21921921921921922,0.13467336683417086,0.017587939698492462,1.0,0.0,0.0,1.0
121,0.6666666666666666,0.04691358024691358,0.029870783688538346,0.09509509509509509,0.0012562814070351761,0.08668341708542714,1.0,0.0,0.0,1.0
122,0.0,0.08552188552188553,0.047155563013928516,0.011011011011011011,0.03090452261306533,0.11934673366834171,1.0,0.0,0.0,1.0
123,0.3333333333333333,0.3463524130190797,0.036079879174358113,0.22822822822822822,0.16733668341708544,0.03015075376884422,1.0,0.0,0.0,1.0
124,0.0,0.0186307519640853,0.0,0.06506506506506507,0.020100502512562818,0.0,1.0,0.0,0.0,1.0
125,0.0,0.11133557800224467,0.011914750797113611,0.022022022022022022,0.022864321608040205,0.0,0.0,1.0,0.0,1.0
126,0.0,0.04983164983164983,0.045980869273368016,0.014014014014014014,0.037437185929648245,0.0,1.0,0.0,0.0,1.0
127,1.0,0.008978675645342313,0.06662191642893103,0.07207207207207207,0.0135678391959799,0.0,1.0,0.0,1.0,0.0
128,0.6666666666666666,0.10527497194163861,0.05218996475918779,0.5495495495495496,0.004773869346733669,0.5515075376884422,1.0,0.0,0.0,1.0
129,0.0,0.05095398428731762,0.007383789226380265,0.02102102102102102,0.031155778894472366,0.0,1.0,0.0,0.0,1.0
130,0.3333333333333333,0.25342312008978674,0.03775801308944454,0.22822822822822822,0.19899497487437187,0.0,1.0,0.0,0.0,1.0
131,0.3333333333333333,0.2089786756453423,0.009397549924483974,0.2172172172172172,0.2419597989949749,0.03015075376884422,1.0,0.0,0.0,1.0
132,0.3333333333333333,0.0372615039281706,0.0011746937405604967,0.03403403403403403,0.03190954773869347,0.0,1.0,0.0,0.0,1.0
133,0.0,0.14298540965207632,0.0154388320187951,0.05205205205205205,0.02311557788944724,0.35678391959798994,1.0,0.0,0.0,1.0
134,0.0,0.08888888888888889,0.0006712535660345696,0.013013013013013013,0.020100502512562818,0.04522613065326633,1.0,0.0,1.0,0.0
135,0.6666666666666666,0.021997755331088664,0.002013760698103709,0.12412412412412413,0.08718592964824122,0.0,1.0,0.0,1.0,0.0
136,1.0,0.07699214365881032,0.00771941600939755,0.017017017017017015,0.016582914572864323,0.0,1.0,0.0,1.0,0.0
137,0.6666666666666666,0.07519640852974187,0.012418190971639537,0.4624624624624625,0.17814070351758796,0.0,1.0,0.0,1.0,0.0
138,1.0,0.015937149270482603,0.05957375398556805,0.06006006006006006,0.020854271356783922,0.0,1.0,0.0,1.0,0.0
139,1.0,0.009652076318742986,0.03356267830172848,0.037037037037037035,0.017587939698492466,0.0,1.0,0.0,1.0,0.0
140,0.0,0.08395061728395062,0.05638529954690385,0.001001001001001001,0.0005025125628140704,0.2449748743718593,1.0,0.0,0.0,1.0
141,0.3333333333333333,0.22581369248035915,0.029702970297029705,0.2172172172172172,0.18241206030150756,0.013819095477386936,1.0,0.0,0.0,1.0
142,0.0,0.12368125701459035,0.005034401745259272,0.15215215215215216,0.0,0.0,1.0,0.0,0.0,1.0
143,1.0,0.006060606060606061,0.0209766739385803,0.09109109109109109,0.020100502512562818,0.0,0.0,1.0,1.0,0.0
144,0.0,0.03569023569023569,0.03406611847625441,0.04204204204204204,0.0,0.0,0.0,1.0,1.0,0.0
145,1.0,0.0024691358024691358,0.15069642557476087,0.02702702702702703,0.020854271356783922,0.0,1.0,0.0,1.0,0.0
146,0.0,0.09158249158249158,0.4186944118140628,0.23923923923923923,0.0,0.0,1.0,0.0,0.0,1.0
147,0.0,0.25072951739618404,0.0,0.014014014014014014,0.026381909547738697,0.0,1.0,0.0,0.0,1.0
148,0.6666666666666666,0.025140291806958474,0.024165128377244507,0.04704704704704705,0.0005025125628140704,0.06909547738693468,0.0,1.0,1.0,0.0
149,1.0,0.25679012345679014,0.007048162443362981,0.03903903903903904,0.032663316582914576,0.0,1.0,0.0,0.0,1.0
150,0.0,0.07429854096520763,0.010236616882027186,0.031031031031031032,0.025879396984924627,0.0,1.0,0.0,0.0,1.0
152,1.0,0.0051627384960718295,0.15170330592381273,0.023023023023023025,0.016331658291457288,0.0,1.0,0.0,0.0,1.0
153,0.3333333333333333,0.2,0.05470716563181742,0.3893893893893894,0.08668341708542715,0.035175879396984924,1.0,0.0,0.0,1.0
154,1.0,0.06936026936026936,0.0023493874811209934,0.02002002002002002,0.009547738693467337,0.0,0.0,1.0,0.0,1.0
155,0.6666666666666666,0.029854096520763186,0.01627789897633831,0.2182182182182182,0.0025125628140703522,0.06909547738693468,0.0,1.0,0.0,1.0
156,0.3333333333333333,0.4318742985409652,0.1282094311126028,0.46846846846846846,0.3487437185929649,0.02386934673366834,1.0,0.0,0.0,1.0
157,0.3333333333333333,0.017732884399551067,0.008726296358449405,0.11011011011011011,0.026381909547738697,0.0,1.0,0.0,1.0,0.0
158,1.0,0.0008978675645342312,0.03456955865078033,0.013013013013013013,0.0005025125628140704,0.0,1.0,0.0,1.0,0.0
159,0.0,0.04781144781144781,0.044638362141298876,0.011011011011011011,0.020854271356783922,0.005025125628140704,1.0,0.0,1.0,0.0
160,0.0,0.4264870931537598,0.9295183755663703,0.34234234234234234,0.0,0.0,1.0,0.0,0.0,1.0
161,0.6666666666666666,0.007631874298540966,0.005034401745259272,0.04904904904904905,0.032160804020100506,0.0,0.0,1.0,1.0,0.0
162,0.6666666666666666,0.0718294051627385,0.12485316328242994,0.30430430430430433,0.0032663316582914577,0.0,1.0,0.0,0.0,1.0
163,1.0,0.024242424242424242,0.012250377580130895,0.023023023023023025,0.008793969849246233,0.0,0.0,1.0,0.0,1.0
164,0.0,0.3122334455667789,0.13525759355596578,0.21421421421421422,0.0,0.0,1.0,0.0,1.0,0.0
165,0.6666666666666666,0.04691358024691358,0.12653129719751638,0.4264264264264264,0.010804020100502514,0.135678391959799,1.0,0.0,0.0,1.0
166,1.0,0.026038159371492706,0.0011746937405604967,0.015015015015015015,0.004773869346733669,0.0,0.0,1.0,0.0,1.0
167,0.3333333333333333,0.48709315375982043,0.05319684510823964,0.36036036036036034,0.23643216080402013,0.04522613065326633,1.0,0.0,0.0,1.0
168,1.0,0.0049382716049382715,0.01611008558482967,0.03303303303303303,0.004271356783919598,0.0,0.0,1.0,1.0,0.0
169,0.3333333333333333,0.027160493827160494,0.013089444537674107,0.04204204204204204,0.0005025125628140704,0.0037688442211055275,0.0,1.0,1.0,0.0
170,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
171,0.6666666666666666,0.018855218855218854,0.1713374727303239,0.19519519519519518,0.002261306532663317,0.0,1.0,0.0,0.0,1.0
172,0.0,0.20785634118967453,0.020137606981037087,0.04504504504504504,0.05728643216080403,0.34673366834170855,1.0,0.0,0.0,1.0
173,1.0,0.0029180695847362513,0.043631481792247025,0.02102102102102102,0.021859296482412062,0.0,1.0,0.0,1.0,0.0
174,0.0,0.041301907968574636,0.024332941768753148,0.03003003003003003,0.022110552763819097,0.0,0.0,1.0,0.0,1.0
175,1.0,0.00920314253647587,0.031045477429098845,0.028028028028028028,0.015829145728643218,0.0,1.0,0.0,1.0,0.0
176,0.3333333333333333,0.04668911335578002,0.0062090954858197685,0.04904904904904905,0.0,0.020100502512562814,1.0,0.0,0.0,1.0
177,0.0,0.12951739618406286,0.045141802315824806,0.05105105105105105,0.02989949748743719,0.0,1.0,0.0,0.0,1.0
178,0.0,0.025364758698092033,0.014096324886725962,0.018018018018018018,0.035427135678391966,0.0,1.0,0.0,0.0,1.0
179,0.3333333333333333,0.022671156004489337,0.014264138278234605,0.07707707707707707,0.11608040201005027,0.0,1.0,0.0,0.0,1.0
180,1.0,0.006060606060606061,0.00839066957543212,0.028028028028028028,0.020351758793969853,0.0,1.0,0.0,1.0,0.0
181,0.6666666666666666,0.12996632996632998,0.009565363315992616,0.21621621621621623,0.23140703517587943,0.0,1.0,0.0,1.0,0.0
182,1.0,0.0,0.0,0.0,0.004020100502512563,0.0,1.0,0.0,0.0,1.0
183,0.3333333333333333,0.4729517396184063,0.10891089108910892,0.4124124124124124,0.1698492462311558,0.04020100502512563,1.0,0.0,0.0,1.0
184,0.6666666666666666,0.028058361391694726,0.06427252894781003,0.08108108108108109,0.0007537688442211056,0.0,1.0,0.0,0.0,1.0
185,0.6666666666666666,0.012570145903479237,0.047155563013928516,0.055055055055055056,0.017336683417085427,0.0,0.0,1.0,1.0,0.0
186,0.6666666666666666,0.014590347923681257,0.021647927504614868,0.04604604604604605,0.1170854271356784,0.0,1.0,0.0,1.0,0.0
187,1.0,0.054769921436588105,0.004027521396207418,0.04604604604604605,0.0035175879396984926,0.0,1.0,0.0,1.0,0.0
188,0.3333333333333333,0.08686868686868687,0.003859708004698775,0.0890890890890891,0.0,0.001256281407035176,0.0,1.0,1.0,0.0
189,0.6666666666666666,0.09427609427609428,0.13542540694747443,0.4144144144144144,0.008542713567839196,0.12814070351758794,1.0,0.0,0.0,1.0
190,0.6666666666666666,0.008978675645342313,0.021647927504614868,0.06706706706706707,0.0005025125628140704,0.010050251256281407,0.0,1.0,1.0,0.0
191,0.0,0.11402918069584736,0.01611008558482967,0.04904904904904905,0.06155778894472362,0.11306532663316583,1.0,0.0,0.0,1.0
192,0.6666666666666666,0.02648709315375982,0.0031884544386642055,0.04804804804804805,0.09045226130653267,0.0,1.0,0.0,1.0,0.0
193,0.0,0.039057239057239054,0.0031884544386642055,0.06106106106106106,0.0,0.0,0.0,1.0,0.0,1.0
194,1.0,0.0013468013468013469,0.013760698103708677,0.008008008008008008,0.0,0.0,0.0,1.0,1.0,0.0
195,0.3333333333333333,0.012121212121212121,0.000839066957543212,0.029029029029029027,0.0,0.0,1.0,0.0,1.0,0.0
196,0.0,0.16475869809203142,0.023661688202718578,0.06306306306306306,0.05954773869346734,0.5816582914572864,1.0,0.0,1.0,0.0
197,1.0,0.0029180695847362513,0.03222017116965934,0.016016016016016016,0.008291457286432161,0.0,0.0,1.0,1.0,0.0
198,0.6666666666666666,0.09494949494949495,0.09951334116462494,0.4064064064064064,0.005527638190954774,0.10678391959798995,1.0,0.0,0.0,1.0
199,0.0,0.20561167227833896,0.03138110421211613,0.03903903903903904,0.05075376884422111,0.2537688442211055,1.0,0.0,1.0,0.0
200,1.0,0.03322109988776655,0.0,0.003003003003003003,0.0,0.0,0.0,1.0,0.0,1.0
201,0.3333333333333333,0.2857463524130191,0.046316496056385305,0.2552552552552553,0.18567839195979902,0.03015075376884422,1.0,0.0,0.0,1.0
203,0.0,0.15218855218855218,0.03406611847625441,0.06606606606606606,0.04346733668341709,0.0,1.0,0.0,0.0,1.0
204,1.0,0.029405162738496072,0.011075683839570399,0.11011011011011011,0.026884422110552766,0.0,1.0,0.0,0.0,1.0
205,0.6666666666666666,0.054769921436588105,0.024836381943279074,0.43743743743743746,0.004020100502512563,0.1871859296482412,1.0,0.0,0.0,1.0
206,0.3333333333333333,0.1506172839506173,0.040107400570565534,0.1971971971971972,0.16381909547738696,0.001256281407035176,1.0,0.0,1.0,0.0
207,0.6666666666666666,0.004264870931537598,0.011411310622587684,0.02702702702702703,0.00628140703517588,0.0,0.0,1.0,1.0,0.0
209,0.0,0.022222222222222223,0.002852827655646921,0.013013013013013013,0.017336683417085427,0.0,1.0,0.0,0.0,1.0
210,0.6666666666666666,0.03748597081930415,0.0036918946131901326,0.25825825825825827,0.003768844221105528,0.05025125628140704,1.0,0.0,1.0,0.0
211,1.0,0.011672278338945005,0.009229736532975333,0.08008008008008008,0.020854271356783922,0.0,1.0,0.0,1.0,0.0
212,0.6666666666666666,0.19595959595959597,0.2208424232253734,0.6246246246246246,0.018090452261306535,0.42839195979899497,1.0,0.0,1.0,0.0
213,0.3333333333333333,0.010325476992143659,0.003356267830172848,0.024024024024024024,0.007035175879396985,0.0,1.0,0.0,0.0,1.0
